"RECTYPE","MIBOMD","bomItem","bomRev","bomEntry","lineNbr","dType","partId","qty","lead","cmnt","opCode","srcLoc","altItems",
"<TBLNAME>","MIBOMD","VES-BS-205NC","0",9,9,0,"LABOR-1990",100.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-BS-205NC","0",10,10,0,"PWHT-BS-205NC",1.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-BS-206NC","0",1,1,0,"LABOR-1100",1.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-BS-206NC","0",2,2,0,"LABOR-1250",0.250000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-BS-206NC","0",3,3,0,"LABOR-1400",0.709000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-BS-206NC","0",4,4,0,"LABOR-1600",10.810000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-BS-206NC","0",5,5,0,"LABOR-1700",5.500000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-BS-206NC","0",6,6,0,"LABOR-1725",1.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-BS-206NC","0",7,7,0,"LABOR-1750",2.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-BS-206NC","0",8,8,0,"LABOR-1800",3.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-BS-206NC","0",9,9,0,"LABOR-1990",100.000000,0,"","","NTPV",0,
"<TBLNAME>","MIBOMD","VES-C-134C-B","0",1,1,0,"HDELLPC-2087-1",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-134C-B","0",2,2,0,"PIPECC-0095",0.670000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-134C-B","0",3,3,0,"CLSRBLT-0009",10.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-134C-B","0",4,4,0,"NUTCS-0005",10.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-134C-B","0",5,5,0,"CLSRBLT-0010",10.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-134C-B","0",6,6,0,"LUGCLSR-0005",20.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-134C-B","0",7,7,0,"LUGCLSR-0006",20.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-134C-B","0",8,8,0,"CLSRBLT-0011",10.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-134C-B","0",9,9,0,"GSKSTK-0002",4.410000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-134C-B","0",10,10,0,"LABOR-1100",0.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-134C-B","0",11,11,0,"LABOR-1400",0.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-134C-B","0",12,12,0,"LABOR-1500",1.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-134C-B","0",13,13,0,"LABOR-1650",3.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-134C-B","0",14,14,0,"LABOR-1800",0.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",1,1,0,"HDELLPS-1259-1-A07",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",2,2,0,"FRG-0012-A07",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",3,3,0,"CLSRBLT-0009-1",33.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",4,4,0,"NUTCS-0005-1",33.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",5,5,0,"CLSRBLT-0010-1",33.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",6,6,0,"PLT304-0005-A07",2.542000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",7,7,0,"PLT304-0003-A07",4.010000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",8,8,0,"CLSRBLT-0011-1",33.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",9,9,0,"GSKSTK-0002",16.200000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",10,10,0,"PIPESC-0282-A07",4.344000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",11,11,0,"TUBRD-0001",3.833000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",12,12,0,"PLT304-0006-A07",1.060000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",13,13,0,"GRSZRK-0001",2.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",14,14,0,"PLT304-0005-A07",0.370000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",15,15,0,"PLT304-0005-A07",0.270000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",16,16,0,"PLT304-0005-A07",0.050000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",17,17,0,"PLT304-0005-A07",0.200000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",18,18,0,"PLT304-0005-A07",1.380000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",19,19,0,"PLT304-0005-A07",0.330000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",20,22,0,"LABOR-1200",39.728000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",21,23,0,"LABOR-1400",0.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",22,24,0,"LABOR-1500",19.671000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",23,25,0,"LABOR-1650",24.035000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",24,26,0,"LABOR-1000",5.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",25,21,0,"CLSRBLT-0012-1",66.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-151C","2",26,20,0,"JACK-0001",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-176C","1",1,1,0,"HDELLPC-2220",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-176C","1",2,2,0,"FRG-0003",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-176C","1",3,3,0,"CLSRBLT-0005",16.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-176C","1",4,4,0,"NUTCS-0003",16.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-176C","1",5,5,0,"CLSRBLT-0006",16.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-176C","1",6,6,0,"LUGCLSR-0003",32.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-176C","1",7,7,0,"LUGCLSR-0004",32.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-176C","1",8,8,0,"CLSRBLT-0007",16.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-176C","1",9,9,0,"GSKSTK-0001",9.170000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-176C","1",10,10,0,"LABOR-1000",47.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-188C","0",1,1,0,"HDELLPC-2038-1",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-188C","0",2,2,0,"PIPECC-0064",0.670000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-188C","0",3,3,0,"CLSRBLT-0005",10.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-188C","0",4,4,0,"NUTCS-0003",10.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-188C","0",5,5,0,"CLSRBLT-0006",10.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-188C","0",6,6,0,"PLT70-0003",0.600000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-188C","0",7,7,0,"PLT70-0003",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-188C","0",8,8,0,"CLSRBLT-0007",10.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-188C","0",9,9,0,"GSKSTK-0002",3.080000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-188C","0",10,10,0,"LABOR-1400",0.509000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-188C","0",11,11,0,"LABOR-1500",5.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-188C","0",12,12,0,"LABOR-1600",8.350000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-188C","0",13,13,0,"LABOR-1800",0.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-188C","0",14,14,0,"LABOR-0250",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-189C","0",1,1,0,"HDELLPC-2013-3SF",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-189C","0",2,2,0,"PIPECC-0043",0.670000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-189C","0",3,3,0,"CLSRBLT-0005",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-189C","0",4,4,0,"NUTCS-0003",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-189C","0",5,5,0,"CLSRBLT-0006",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-189C","0",6,6,0,"PLT70-0003",0.240000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-189C","0",7,7,0,"PLT70-0003",0.400000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-189C","0",8,8,0,"CLSRBLT-0007",4.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-189C","0",9,9,0,"GSKSTK-0002",2.090000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-189C","0",10,10,0,"STHG-1C",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-189C","0",11,11,0,"LABOR-1100",0.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-189C","0",12,12,0,"LABOR-1400",0.167000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-189C","0",13,13,0,"LABOR-1500",1.438000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-189C","0",14,14,0,"LABOR-1650",3.408000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-189C","0",15,15,0,"LABOR-1800",0.250000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-190C","0",1,1,0,"HDELLPC-2236-1",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-190C","0",2,2,0,"FRG-0007",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-190C","0",3,3,0,"CLSRBLT-0009",20.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-190C","0",4,5,0,"CLSRBLT-0010",20.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-190C","0",5,4,0,"NUTCS-0005",20.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-190C","0",6,8,0,"CLSRBLT-0011",20.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-190C","0",7,9,0,"GSKSTK-0002",1.830000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-190C","0",8,6,0,"LUGCLSR-0005",40.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-190C","0",9,7,0,"LUGCLSR-0006",40.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-191C","0",1,1,0,"HDELLPC-2237-3SF",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-191C","0",2,2,0,"FRG-0006",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-191C","0",3,3,0,"CLSRBLT-0009",18.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-191C","0",4,4,0,"CLSRBLT-0010",18.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-191C","0",5,5,0,"CLSRBLT-0011",18.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-191C","0",6,6,0,"NUTCS-0005",18.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-191C","0",7,7,0,"GSKSTK-0002",10.760000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-191C","0",8,8,0,"PLT70-0005",2.160000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-191C","0",9,9,0,"PLT70-0005",1.800000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-192C","0",1,1,0,"HDELLPC-2254-1",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-192C","0",2,2,0,"FRG-0008",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-192C","0",3,3,0,"CLSRBLT-0009",18.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-192C","0",4,4,0,"NUTCS-0005",18.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-192C","0",5,5,0,"CLSRBLT-0010",18.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-192C","0",6,6,0,"LUGCLSR-0005",36.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-192C","0",7,7,0,"LUGCLSR-0006",36.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-192C","0",8,8,0,"CLSRBLT-0011",18.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-192C","0",9,9,0,"GSKSTK-0002",12.300000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-193C","0",1,1,0,"HDELLPC-2051-1-A01",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-193C","0",2,2,0,"PIPECC-0073-A01",0.670000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-193C","0",3,3,0,"CLSRBLT-0005",6.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-193C","0",4,4,0,"NUTCS-0003",6.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-193C","0",5,5,0,"CLSRBLT-0006",6.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-193C","0",6,6,0,"LUGCLSR-0003-A01",12.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-193C","0",7,7,0,"LUGCLSR-0004-A01",12.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-193C","0",8,8,0,"CLSRBLT-0007",6.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-193C","0",9,9,0,"GSKSTK-0002",3.470000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-193C","0",10,10,0,"LABOR-1100",1.000000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-193C","0",11,11,0,"LABOR-1400",0.500000,0,"","","",0,
"<TBLNAME>","MIBOMD","VES-C-193C","0",12,12,0,"LABOR-1500",2.000000,0,"","","",0,
